satisfaction_level,last_evaluation,number_project,average_monthly_hours,tenure,work_accident,left,promotion_last_5years,department,salary,predicted_probability,predicted_label,model_name,model_accuracy,model_auc,model_precision,model_recall,model_f1,top_feature
0.63,0.64,5,189,4,0,0,0,sales,high,0.04291522170503804,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.61,0.62,3,191,3,0,0,0,technical,low,0.0066291277394736284,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.97,0.77,4,208,2,0,0,0,technical,medium,0.007300700756383118,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.64,0.78,5,200,3,0,0,0,technical,medium,0.007590879364871456,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.8,0.81,3,199,4,1,0,0,support,medium,0.03302207572401207,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.23,0.78,4,154,6,1,0,0,support,medium,0.19615164019035466,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.46,0.6,4,119,5,0,0,0,support,medium,0.025896813275857043,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.84,0.98,4,134,5,1,0,0,support,medium,0.42020176695992334,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.9,0.81,6,273,5,0,0,0,technical,medium,0.7560081327267074,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.8,1.0,3,177,2,0,0,0,technical,medium,0.005762464306958064,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.32,0.42,6,114,3,0,0,0,product_mng,medium,0.02964816737730537,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.81,0.51,3,162,2,0,0,0,IT,medium,0.006347550009694028,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.51,0.71,4,208,3,1,0,0,marketing,low,0.00661542390413426,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.64,0.52,3,166,3,0,0,0,technical,low,0.006300095176193568,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.88,0.66,4,218,4,1,0,0,marketing,low,0.02877936165206172,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.87,0.68,5,236,4,0,0,0,sales,high,0.043292652482292596,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.98,0.73,2,237,3,0,0,0,sales,medium,0.005013893520979796,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.61,0.48,4,163,3,0,0,0,sales,medium,0.010731414763760735,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.6,0.8,4,222,2,0,0,0,sales,medium,0.008469213210692389,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.79,0.61,4,162,2,0,0,0,sales,medium,0.008165233734923609,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.85,0.59,5,236,3,0,0,0,sales,low,0.009160831694608558,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.74,0.99,4,193,3,0,0,0,accounting,low,0.00675450132554102,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.64,0.99,3,167,2,0,0,0,technical,low,0.006144156919808116,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.48,0.51,3,201,2,1,0,0,support,low,0.0072864792726878335,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.36,0.45,2,135,3,1,0,0,support,high,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.17,0.6,5,144,6,0,0,0,technical,medium,0.03058741343688574,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.7,0.85,3,161,2,0,0,0,technical,medium,0.006889121074039643,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.85,0.55,3,226,4,0,0,0,IT,low,0.02941761437832217,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.84,0.66,4,204,3,0,0,0,IT,medium,0.007009558461891291,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.57,0.68,4,191,3,0,0,0,product_mng,medium,0.007213507636101214,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.75,0.74,3,186,3,1,0,0,RandD,medium,0.004583350242491315,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.66,0.93,4,187,2,0,0,0,RandD,low,0.007718914049224205,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.86,0.53,4,155,3,0,0,0,marketing,high,0.007742047545584174,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.83,0.64,3,242,3,0,0,0,accounting,low,0.0065842434285849575,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.65,0.95,4,153,2,0,0,0,marketing,low,0.00793159399135478,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.35,0.37,4,153,2,0,0,0,sales,medium,0.0133606092522548,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.9,0.53,3,270,3,0,0,0,sales,medium,0.006502382875789178,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.9,0.63,4,134,3,1,0,0,sales,medium,0.005801320346352644,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.14,0.54,5,275,4,1,0,0,sales,high,0.04384969779519999,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.52,0.49,5,170,3,0,0,0,technical,low,0.008800694134295448,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.5,0.54,4,175,2,0,0,0,technical,low,0.008125757135860646,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.79,0.55,4,266,3,0,0,0,technical,low,0.008024599037672827,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.51,0.58,5,173,3,0,0,0,support,low,0.008295848201750276,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.5,0.88,4,147,3,0,0,0,support,medium,0.006847433590385461,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.97,0.77,3,206,4,0,0,0,support,medium,0.04010051944252306,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.56,0.57,3,205,3,0,0,0,technical,medium,0.005918622118288982,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.26,0.98,5,161,5,0,0,0,IT,medium,0.2776808286451529,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.78,0.83,4,158,3,0,0,0,IT,high,0.0064790826879217445,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.8,0.63,4,211,2,0,0,0,product_mng,medium,0.007531227405799368,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.77,0.52,4,241,3,0,0,0,product_mng,medium,0.0072074965284269765,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.63,0.51,4,153,4,0,0,0,RandD,low,0.02728018288741048,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.6,0.9,5,139,3,0,0,0,sales,low,0.009083146462833449,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.96,1.0,3,137,4,1,0,0,marketing,low,0.09259349052468012,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.54,0.97,5,233,3,1,0,0,marketing,low,0.0066375168333103,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.71,0.93,2,199,2,0,0,0,sales,low,0.05651385828550627,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.58,0.63,4,190,2,0,0,0,sales,medium,0.008234041013519995,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.78,0.61,3,148,2,0,0,0,sales,medium,0.007026862521693856,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.78,0.5,3,167,2,0,0,0,sales,low,0.0078045131828160825,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.24,0.64,5,190,4,0,0,0,sales,medium,0.04245540699490327,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.49,0.7,4,168,3,0,0,0,accounting,medium,0.006771093539361381,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.18,0.64,6,154,5,0,0,0,accounting,medium,0.14155940983606422,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.72,0.88,3,224,3,0,0,0,technical,low,0.0062356958954792995,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.96,0.91,3,260,5,0,0,0,technical,low,0.41596201356024476,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.95,0.89,5,132,4,0,0,0,technical,medium,0.08975847896365369,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.39,0.87,5,257,5,1,0,0,IT,medium,0.7278333299717217,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.96,0.9,4,164,4,0,0,0,IT,low,0.04235217619976546,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.63,0.83,4,159,2,0,0,0,marketing,low,0.0087083503486435,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.77,0.74,6,247,3,0,0,0,management,low,0.04887918527184311,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.79,0.99,4,183,2,0,0,0,marketing,low,0.008025669691485202,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.68,0.48,5,113,2,0,0,0,marketing,low,0.012842331653922904,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.74,0.69,4,244,2,0,0,0,sales,low,0.009118523181421291,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.49,0.67,6,286,4,0,0,0,sales,low,0.04643240157738946,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.7,0.67,5,136,3,0,0,0,sales,medium,0.008340613526838223,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.89,0.77,4,269,4,0,0,0,sales,medium,0.05282558284236346,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.53,0.49,3,158,3,0,0,0,sales,medium,0.006618086136294749,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.83,0.89,4,136,3,0,0,0,sales,medium,0.006800445391435222,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.51,0.66,4,182,2,0,0,0,sales,medium,0.008390791634566071,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.78,0.61,4,268,3,0,0,0,sales,medium,0.007561603633127072,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.42,0.5,5,286,4,0,0,0,sales,high,0.04341840121499142,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.61,0.38,2,268,3,0,0,0,sales,low,0.09790233628874438,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.79,0.52,3,134,2,1,0,0,sales,medium,0.005602442059556028,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.56,0.98,3,251,3,1,0,0,accounting,medium,0.003980263025889418,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.51,0.53,3,223,2,1,0,0,accounting,low,0.005846023354678977,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.85,0.8,4,248,3,0,0,0,technical,low,0.007309722064494606,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.99,0.5,5,214,2,0,0,0,technical,low,0.009615311662741193,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.91,0.82,4,260,4,0,0,0,support,low,0.05374817801699788,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.39,0.85,5,179,5,0,0,0,support,low,0.7278333299717217,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.19,0.85,6,210,4,0,0,0,support,medium,0.832615748396242,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.9,0.83,3,273,4,0,0,0,support,medium,0.033678488037871025,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.52,0.55,5,192,3,0,0,0,support,medium,0.008233809198050187,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.65,0.56,3,230,2,0,0,0,IT,high,0.007003456731015839,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.18,0.51,5,159,6,0,0,0,IT,medium,0.019937362630694965,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.66,0.65,4,244,2,0,0,0,IT,medium,0.007489195869111514,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.94,0.8,5,245,3,1,0,0,product_mng,medium,0.0060203104855582135,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
